client_id,clnt_tenure_yr,clnt_tenure_mnth,clnt_age,gendr,num_accts,bal,calls_6_mnth,logons_6_mnth,variation
5687926,16.0,199.0,57.0,F,2.0,35765.07,3.0,6.0,control
9923115,6.0,78.0,50.5,U,2.0,43556.3,3.0,6.0,control
6871269,9.0,116.0,61.5,F,2.0,39628.99,0.0,3.0,control
9881395,6.0,79.0,30.5,U,2.0,59753.07,6.0,9.0,control
8763720,6.0,80.0,51.0,U,2.0,146945.0,5.0,8.0,control
796372,4.0,56.0,38.0,U,2.0,295204.95,0.0,3.0,control
6525738,5.0,66.0,38.0,U,2.0,46242.52,4.0,7.0,control
595413,8.0,100.0,63.5,U,2.0,27192.62,1.0,4.0,control
9848171,5.0,67.0,32.0,U,2.0,38166.43,1.0,4.0,control
1346780,15.0,188.0,63.0,M,4.0,236233.06,6.0,9.0,control
2232111,11.0,143.0,45.0,M,2.0,29488.66,6.0,9.0,control
4599654,5.0,68.0,62.0,U,2.0,29480.25,1.0,4.0,control
2334881,7.0,95.0,35.5,U,2.0,60884.5,2.0,5.0,control
3957553,27.0,324.0,60.0,M,3.0,1633963.72,2.0,5.0,control
3052460,26.0,320.0,54.5,M,3.0,244611.39,5.0,8.0,control
3583050,6.0,77.0,24.5,U,2.0,42909.78,2.0,5.0,control
9838295,24.0,294.0,58.0,F,2.0,82156.37,3.0,6.0,control
5460698,23.0,287.0,47.0,U,2.0,533604.48,6.0,9.0,control
2329513,22.0,264.0,50.0,F,3.0,90930.65,2.0,5.0,control
8035152,21.0,255.0,75.0,F,2.0,132132.18,0.0,3.0,control
2462661,21.0,254.0,51.0,M,2.0,145106.9,2.0,5.0,control
2568488,21.0,252.0,60.0,F,2.0,134237.45,3.0,6.0,control
7477946,21.0,252.0,66.5,F,3.0,90507.5,0.0,3.0,control
2355748,18.0,222.0,58.5,M,2.0,232814.8,2.0,5.0,control
1424263,14.0,170.0,37.5,F,2.0,50679.82,2.0,5.0,control
204212,13.0,158.0,39.0,F,3.0,114666.86,6.0,9.0,control
1870867,4.0,58.0,51.5,F,2.0,28116.37,0.0,3.0,control
878114,5.0,70.0,29.5,U,2.0,63462.55,1.0,4.0,control
7895911,7.0,84.0,67.5,U,2.0,174506.69,2.0,5.0,control
8098139,6.0,72.0,19.5,U,2.0,30324.22,1.0,4.0,control
7605909,8.0,101.0,28.5,M,2.0,118007.44,6.0,9.0,control
5764579,9.0,116.0,60.5,F,4.0,289893.45,5.0,8.0,control
6798485,5.0,60.0,30.0,M,3.0,100391.8,4.0,7.0,control
5582298,8.0,106.0,31.0,M,2.0,51179.6,2.0,5.0,control
912455,13.0,161.0,56.0,M,2.0,290076.35,2.0,5.0,control
2577435,4.0,55.0,18.0,U,2.0,38008.51,1.0,4.0,control
5344828,10.0,127.0,60.0,M,2.0,156803.96999999997,5.0,8.0,control
3921296,12.0,150.0,62.0,M,2.0,378008.02,5.0,8.0,control
94012,16.0,197.0,71.0,F,3.0,1495486.24,5.0,8.0,control
4203585,6.0,82.0,33.0,U,3.0,32276.38,6.0,9.0,control
7557501,16.0,198.0,47.0,F,3.0,1123327.5599999998,3.0,6.0,control
5980920,9.0,114.0,56.5,M,2.0,71784.37,1.0,4.0,control
570484,22.0,269.0,66.5,M,3.0,263125.02,5.0,8.0,control
1648735,21.0,253.0,73.5,M,3.0,968255.88,6.0,9.0,control
7438065,17.0,214.0,80.5,F,2.0,44079.13,2.0,5.0,control
4135204,12.0,150.0,27.0,F,2.0,37020.81,1.0,4.0,control
1604907,6.0,72.0,56.5,U,3.0,56550.57,3.0,6.0,control
5624436,12.0,152.0,45.0,F,2.0,157247.38,1.0,4.0,control
285205,14.0,175.0,52.0,M,2.0,363980.1,2.0,5.0,control
3161052,23.0,285.0,44.5,M,2.0,33194.66,4.0,7.0,control
1391422,12.0,153.0,36.0,F,2.0,72643.31,6.0,9.0,control
4935777,5.0,60.0,29.0,U,2.0,52511.0,6.0,9.0,control
6559121,5.0,60.0,57.0,U,3.0,71538.09,6.0,9.0,control
7304289,12.0,152.0,74.0,M,2.0,46681.06,2.0,5.0,control
5770038,4.0,59.0,23.0,U,3.0,49187.91,2.0,5.0,control
3709151,7.0,94.0,45.5,U,2.0,45801.52,6.0,9.0,control
2898817,7.0,95.0,45.5,U,3.0,379080.96,1.0,4.0,control
3840858,9.0,114.0,54.0,F,2.0,4164156.15,5.0,8.0,control
4755991,11.0,141.0,82.5,F,2.0,223163.08,3.0,6.0,control
8522955,6.0,83.0,61.5,U,2.0,51174.12,2.0,5.0,control
9269565,6.0,77.0,32.0,U,2.0,38295.63,0.0,3.0,control
356363,5.0,69.0,58.5,U,2.0,56319.27,0.0,3.0,control
2500352,8.0,97.0,25.5,U,2.0,82927.57,5.0,8.0,control
8364481,5.0,69.0,41.0,U,2.0,48193.06,5.0,8.0,control
2613840,24.0,289.0,56.0,F,3.0,202936.59000000003,3.0,6.0,control
28542,16.0,195.0,55.0,M,3.0,392091.16,0.0,3.0,control
3000430,10.0,131.0,46.5,M,2.0,27864.21,1.0,4.0,control
3362725,26.0,318.0,59.0,M,3.0,84824.6,6.0,9.0,control
1596808,9.0,117.0,30.5,M,2.0,44273.48,2.0,5.0,control
324086,13.0,166.0,27.0,M,2.0,36215.0,1.0,4.0,control
6127305,6.0,83.0,28.0,U,2.0,42417.05,4.0,7.0,control
1787989,5.0,65.0,54.0,U,3.0,80961.59,4.0,7.0,control
8404071,15.0,187.0,62.0,U,2.0,239004.14,6.0,9.0,control
8142042,9.0,109.0,21.5,F,2.0,41214.41,0.0,3.0,control
9740656,6.0,75.0,50.5,U,2.0,48401.48,4.0,7.0,control
8544035,6.0,82.0,32.5,U,4.0,55345.57,6.0,9.0,control
5073169,8.0,96.0,48.0,U,2.0,52935.53,3.0,6.0,control
141602,4.0,59.0,25.0,U,3.0,65739.73,6.0,9.0,control
814615,7.0,95.0,48.0,U,2.0,43571.86,4.0,7.0,control
5519006,10.0,121.0,24.5,F,2.0,36069.17,1.0,4.0,control
8523430,8.0,103.0,50.0,U,2.0,43721.0,0.0,4.0,control
8043160,28.0,340.0,72.0,F,2.0,111395.56,0.0,3.0,control
8003567,8.0,103.0,36.5,M,4.0,91108.74,3.0,6.0,control
3931823,5.0,66.0,24.0,U,2.0,53643.17999999999,6.0,9.0,control
9682260,24.0,290.0,85.0,U,2.0,61054.18,6.0,9.0,control
7395738,24.0,293.0,57.5,M,4.0,976396.18,3.0,6.0,control
5244658,22.0,264.0,25.5,F,2.0,45474.82,3.0,6.0,control
835607,21.0,252.0,62.5,M,2.0,133507.99,6.0,9.0,control
3290167,6.0,79.0,25.0,F,3.0,91891.5,6.0,9.0,control
4238536,6.0,74.0,21.0,U,2.0,33693.59,3.0,6.0,control
3628306,7.0,94.0,35.0,U,2.0,45303.11,1.0,4.0,control
591106,12.0,145.0,47.5,M,2.0,56755.07,3.0,6.0,control
6666315,8.0,102.0,35.0,U,2.0,44898.92999999999,2.0,5.0,control
5996241,6.0,82.0,53.5,M,2.0,27190.5,0.0,3.0,control
8744291,27.0,328.0,57.0,U,2.0,67897.32,6.0,9.0,control
9377551,15.0,183.0,32.5,M,2.0,25788.11,6.0,9.0,control
7222841,15.0,190.0,53.5,F,2.0,166749.24,1.0,4.0,control
9296606,34.0,417.0,44.0,M,2.0,64330.59,0.0,3.0,control
2611614,30.0,361.0,62.5,M,3.0,380822.29,3.0,6.0,control
9037490,4.0,58.0,38.0,U,2.0,44128.84,0.0,3.0,control
3908301,7.0,93.0,38.0,U,3.0,26780.64,1.0,4.0,control
1437008,11.0,133.0,27.5,F,2.0,40974.72,2.0,5.0,control
6282795,12.0,144.0,37.5,F,2.0,37983.89,1.0,4.0,control
2330451,15.0,189.0,43.0,F,2.0,55406.47,0.0,3.0,control
1451177,5.0,66.0,20.5,U,2.0,39288.92,1.0,4.0,control
897630,5.0,70.0,63.0,M,2.0,64535.55,0.0,3.0,control
2514806,7.0,87.0,38.0,U,2.0,59648.6,1.0,4.0,control
7518844,7.0,94.0,55.0,U,3.0,76541.33,1.0,4.0,control
9456356,4.0,59.0,60.0,U,2.0,107797.8,5.0,8.0,control
2599844,22.0,265.0,64.5,F,2.0,71711.44,5.0,8.0,control
9142978,21.0,263.0,52.0,F,3.0,91528.67,0.0,3.0,control
8789451,21.0,261.0,42.0,F,2.0,139370.2,3.0,6.0,control
7507445,17.0,211.0,61.5,F,2.0,23887.27,6.0,9.0,control
6584092,12.0,150.0,59.0,F,2.0,29777.28,2.0,5.0,control
2155157,9.0,113.0,49.5,M,2.0,66813.41,3.0,6.0,control
9651254,7.0,88.0,52.5,U,2.0,57924.12,6.0,9.0,control
8848014,14.0,168.0,69.0,M,2.0,193756.73,2.0,5.0,control
2171694,5.0,68.0,26.0,U,2.0,31948.3,6.0,9.0,control
9248863,7.0,95.0,57.0,U,2.0,49181.02,3.0,6.0,control
5959025,5.0,70.0,53.5,U,2.0,401908.87,5.0,8.0,control
623486,6.0,79.0,55.0,U,2.0,27287.73,2.0,5.0,control
9542428,4.0,59.0,41.0,U,3.0,36713.87,6.0,9.0,control
1440714,3.0,46.0,22.5,U,2.0,27796.62,0.0,3.0,control
8631527,27.0,328.0,51.5,U,2.0,25627.24,0.0,3.0,control
5300698,9.0,115.0,25.5,M,3.0,74222.03,6.0,9.0,control
8500291,9.0,108.0,17.5,M,2.0,27844.67,1.0,4.0,control
3247336,14.0,170.0,50.5,F,2.0,88550.29999999999,6.0,9.0,control
897477,4.0,59.0,26.0,U,3.0,89068.4,4.0,7.0,control
3328033,11.0,140.0,28.5,F,2.0,39113.12,0.0,3.0,control
9441391,6.0,72.0,49.5,U,2.0,28822.44,5.0,8.0,control
2225257,11.0,135.0,30.0,F,3.0,63922.32,4.0,7.0,control
7479669,23.0,288.0,75.0,M,3.0,73945.5,4.0,7.0,control
6310137,21.0,252.0,40.5,M,3.0,1810251.6,6.0,9.0,control
3432305,5.0,67.0,26.5,U,2.0,31192.08,0.0,3.0,control
5816230,5.0,68.0,26.0,U,2.0,112773.86,2.0,5.0,control
7448490,6.0,73.0,22.0,F,2.0,25589.01,1.0,4.0,control
3384679,11.0,142.0,34.0,F,2.0,98547.47,1.0,4.0,control
5212851,18.0,218.0,44.0,F,2.0,255664.3,2.0,5.0,control
4974509,13.0,157.0,28.0,M,2.0,47348.48,2.0,5.0,control
1281085,5.0,70.0,49.5,U,2.0,31219.62,5.0,8.0,control
8802686,15.0,189.0,61.0,M,2.0,35362.649999999994,6.0,9.0,control
1062737,11.0,140.0,27.0,F,2.0,30353.68,0.0,3.0,control
5576836,8.0,99.0,59.0,U,2.0,47935.82,5.0,8.0,control
3255767,20.0,246.0,48.0,M,2.0,94913.3,2.0,5.0,control
2109280,12.0,147.0,69.0,F,2.0,27263.17,1.0,5.0,control
8319955,4.0,59.0,27.5,U,2.0,40048.73,6.0,9.0,control
1860048,4.0,58.0,25.0,U,2.0,37490.9,3.0,6.0,control
1902791,5.0,66.0,27.5,U,2.0,48134.89,6.0,9.0,control
9045550,13.0,166.0,65.5,F,2.0,47170.92,2.0,5.0,control
7390660,4.0,56.0,23.0,U,2.0,44711.92,0.0,3.0,control
3581725,20.0,248.0,43.0,M,2.0,57426.95,6.0,9.0,control
641786,6.0,73.0,54.5,U,2.0,37905.4,0.0,3.0,control
5186330,24.0,298.0,78.0,M,2.0,164290.82,3.0,7.0,control
191749,20.0,250.0,52.5,F,4.0,104924.21,2.0,5.0,control
9141642,15.0,189.0,52.0,F,2.0,38685.83,4.0,7.0,control
9400478,5.0,64.0,19.5,U,2.0,26760.81,2.0,5.0,control
2604445,9.0,114.0,62.5,M,2.0,75129.04000000001,4.0,7.0,control
4934053,3.0,42.0,55.5,U,2.0,61934.72,2.0,5.0,control
3925168,4.0,59.0,62.0,F,2.0,261015.59000000003,6.0,9.0,control
9334375,12.0,154.0,28.0,M,2.0,50764.6,3.0,6.0,control
7292568,3.0,43.0,54.5,U,2.0,44547.17,1.0,4.0,control
6124908,14.0,176.0,30.5,M,2.0,34112.85,6.0,9.0,control
2835681,17.0,211.0,41.5,M,2.0,28329.52,5.0,8.0,control
7425225,5.0,60.0,28.0,M,2.0,62590.67,6.0,9.0,control
1019416,11.0,140.0,28.5,M,2.0,109273.15,5.0,8.0,control
6955702,6.0,81.0,31.0,U,2.0,43523.27,6.0,9.0,control
5304104,5.0,70.0,55.5,F,2.0,51394.23,1.0,4.0,control
7941103,15.0,184.0,66.0,F,2.0,77747.92,3.0,6.0,control
1354988,8.0,99.0,50.5,U,2.0,657053.2100000001,2.0,5.0,control
6968255,15.0,187.0,53.0,M,2.0,684693.13,3.0,6.0,control
5119439,19.0,238.0,42.0,F,3.0,85613.47,0.0,3.0,control
4719187,19.0,236.0,56.5,M,2.0,123043.35,6.0,9.0,control
3579822,19.0,231.0,45.0,F,2.0,75670.84,6.0,9.0,control
287737,17.0,209.0,22.0,M,2.0,50718.27,0.0,3.0,control
7264146,6.0,82.0,65.5,U,2.0,69642.28,2.0,5.0,control
226403,10.0,130.0,40.0,F,2.0,53756.85,2.0,5.0,control
529225,4.0,59.0,51.5,M,3.0,441122.66,5.0,8.0,control
5657741,7.0,87.0,30.5,U,2.0,106398.53,5.0,8.0,control
9406349,12.0,147.0,39.0,F,2.0,204080.17,2.0,5.0,control
9027791,5.0,71.0,61.0,U,2.0,52364.5,6.0,9.0,control
7752431,7.0,95.0,51.0,U,2.0,53289.95,0.0,3.0,control
2657900,5.0,68.0,35.5,M,2.0,29568.68,3.0,6.0,control
2427048,8.0,99.0,40.5,U,2.0,29567.44,2.0,5.0,control
2566361,12.0,154.0,44.0,F,2.0,33122.98,1.0,4.0,control
7955667,7.0,84.0,63.5,U,2.0,33149.85,6.0,9.0,control
9553954,30.0,363.0,51.0,M,3.0,463263.57,1.0,4.0,control
7042750,14.0,178.0,67.5,M,2.0,108406.1,4.0,7.0,control
2435906,15.0,183.0,58.5,F,2.0,86223.79999999999,2.0,5.0,control
7949729,13.0,167.0,26.5,F,3.0,46401.82,6.0,9.0,control
3302147,30.0,371.0,39.0,M,2.0,78057.58,2.0,5.0,control
7775205,28.0,337.0,72.5,M,3.0,383570.98,6.0,9.0,control
6126502,5.0,67.0,59.5,U,3.0,57805.68,2.0,5.0,control
8009242,12.0,144.0,50.0,F,3.0,697467.88,4.0,7.0,control
3451071,12.0,145.0,39.5,M,2.0,32193.31,0.0,3.0,control
6916531,24.0,295.0,58.0,F,2.0,400458.95,4.0,7.0,control
5508030,23.0,287.0,61.0,F,2.0,112354.69,1.0,4.0,control
8941221,23.0,281.0,68.0,F,2.0,128631.73,2.0,5.0,control
4740278,23.0,276.0,46.0,M,2.0,62041.73,2.0,5.0,control
4936729,18.0,226.0,68.0,F,2.0,29989.26,1.0,4.0,control
873963,17.0,215.0,62.5,M,4.0,291095.17,3.0,6.0,control
114566,17.0,210.0,49.5,M,4.0,1207869.8299999998,6.0,9.0,control
2217307,4.0,56.0,45.5,F,3.0,123477.36,4.0,7.0,control
3717463,8.0,96.0,56.0,U,2.0,61533.59,6.0,9.0,control
5801058,5.0,60.0,19.5,U,2.0,25062.26,0.0,3.0,control
1884336,4.0,58.0,25.0,U,2.0,26542.97,6.0,9.0,control
4806778,6.0,80.0,29.5,U,2.0,37185.45,6.0,9.0,control
9787079,11.0,132.0,34.0,M,2.0,70350.9,1.0,4.0,control
4350833,10.0,127.0,33.0,M,3.0,139102.14,5.0,8.0,control
6744969,6.0,80.0,57.5,U,2.0,147706.03,6.0,9.0,control
9745379,4.0,59.0,30.0,U,2.0,25760.67,6.0,9.0,control
3983321,7.0,84.0,35.0,U,2.0,33487.89,6.0,9.0,control
5956733,6.0,78.0,18.5,U,2.0,25306.35,3.0,6.0,control
6507041,9.0,108.0,68.5,M,2.0,368735.22,1.0,4.0,control
4314400,5.0,68.0,30.0,U,2.0,30031.52,1.0,4.0,control
5944118,6.0,77.0,58.5,U,2.0,24840.4,3.0,6.0,control
2748869,6.0,80.0,56.0,U,2.0,50235.15,2.0,5.0,control
3907819,15.0,189.0,65.0,M,4.0,486946.93,5.0,8.0,control
8586164,9.0,110.0,55.5,F,3.0,29353.17,3.0,6.0,control
4913174,8.0,96.0,47.0,U,2.0,75738.73999999999,2.0,5.0,control
5412295,5.0,70.0,33.5,M,2.0,151399.41,6.0,9.0,control
8872439,12.0,153.0,46.0,M,2.0,78655.36,0.0,3.0,control
7654412,10.0,122.0,39.0,U,3.0,140586.88,1.0,4.0,control
2606655,13.0,162.0,35.0,M,2.0,104713.88,6.0,9.0,control
3466784,11.0,133.0,34.0,M,2.0,92804.31,4.0,7.0,control
8939052,12.0,151.0,68.5,F,2.0,35154.86,2.0,5.0,control
4590361,26.0,315.0,63.0,F,2.0,155666.51,0.0,3.0,control
7705792,18.0,224.0,77.0,M,2.0,715546.43,4.0,7.0,control
7828508,11.0,137.0,28.5,F,2.0,33207.04,0.0,3.0,control
6283366,8.0,103.0,32.5,M,2.0,65564.31,3.0,6.0,control
4532705,37.0,454.0,69.5,U,2.0,59596.83,5.0,8.0,control
911891,10.0,122.0,46.5,F,2.0,93924.79,0.0,3.0,control
1312175,15.0,182.0,60.5,F,2.0,80759.79000000001,2.0,5.0,control
3120499,9.0,119.0,56.5,M,2.0,1029906.73,6.0,9.0,control
771114,16.0,196.0,62.0,M,2.0,481102.97,0.0,3.0,control
4967759,4.0,57.0,58.5,U,2.0,301766.1,6.0,9.0,control
5764510,15.0,189.0,35.0,F,2.0,49511.27,0.0,3.0,control
4359763,10.0,121.0,67.0,M,2.0,30840.57,3.0,6.0,control
6279164,11.0,140.0,54.0,M,2.0,31214.73,4.0,7.0,control
1206558,15.0,187.0,79.0,U,2.0,68218.95999999999,5.0,8.0,control
1384451,11.0,142.0,44.5,M,2.0,26179.95,6.0,9.0,control
1839238,11.0,132.0,60.5,M,2.0,151629.27000000002,4.0,7.0,control
4394984,7.0,91.0,38.5,U,2.0,71829.92,0.0,3.0,control
131064,8.0,106.0,28.0,F,3.0,78022.38,4.0,7.0,control
9378650,15.0,180.0,59.0,F,3.0,343689.37,0.0,3.0,control
7344865,4.0,58.0,25.0,U,2.0,41689.52,4.0,7.0,control
1839485,24.0,294.0,56.0,M,2.0,69543.62,0.0,3.0,control
202865,21.0,256.0,20.5,M,3.0,59753.54,3.0,6.0,control
9572701,16.0,203.0,52.5,F,2.0,25025.44,3.0,6.0,control
3468069,16.0,192.0,64.0,M,2.0,110777.94,2.0,5.0,control
9034200,6.0,80.0,54.5,U,2.0,705582.66,6.0,9.0,control
2771150,22.0,270.0,17.0,M,2.0,28804.77,4.0,7.0,control
8919237,7.0,84.0,58.5,U,2.0,50114.11,6.0,9.0,control
6522381,9.0,119.0,24.0,M,2.0,50977.95,6.0,9.0,control
8689548,5.0,67.0,66.5,U,2.0,25266.34,1.0,4.0,control
2457806,6.0,72.0,36.5,U,2.0,37172.06,6.0,9.0,control
5861625,6.0,73.0,22.5,M,2.0,40023.69,2.0,5.0,control
1314483,15.0,188.0,33.0,F,2.0,24725.39,2.0,5.0,control
7354807,38.0,465.0,65.5,F,3.0,511021.16,2.0,5.0,control
7885919,7.0,88.0,50.0,U,2.0,46316.15,2.0,5.0,control
5586086,6.0,79.0,39.0,U,2.0,165113.66999999998,3.0,6.0,control
5077611,10.0,125.0,56.5,M,2.0,417177.1,5.0,8.0,control
1688760,4.0,56.0,26.0,U,2.0,38323.6,5.0,8.0,control
8518643,24.0,292.0,65.5,F,2.0,99562.33,4.0,7.0,control
3118617,21.0,254.0,69.5,M,2.0,251613.69,6.0,9.0,control
6901755,12.0,155.0,50.5,M,2.0,110602.81,3.0,6.0,control
2826163,4.0,58.0,62.5,U,3.0,186205.7,3.0,6.0,control
2610417,6.0,81.0,56.5,U,2.0,221634.93,3.0,6.0,control
3690840,6.0,74.0,69.5,U,3.0,60747.32,6.0,9.0,control
8167785,12.0,149.0,60.5,F,2.0,33652.54,0.0,3.0,control
3671190,5.0,71.0,44.5,U,2.0,67808.51,1.0,4.0,control
3794106,7.0,94.0,34.5,U,2.0,44582.63,3.0,6.0,control
7419738,13.0,157.0,45.0,M,2.0,40775.92,3.0,6.0,control
3300848,7.0,94.0,27.0,F,2.0,43986.69,4.0,7.0,control
9771204,4.0,58.0,45.0,U,2.0,154644.15,6.0,9.0,control
724809,13.0,158.0,57.5,M,2.0,45816.49,5.0,8.0,control
7745397,6.0,79.0,61.0,U,2.0,40871.73,1.0,4.0,control
4034386,16.0,197.0,38.5,F,2.0,226631.53,1.0,4.0,control
8577690,10.0,124.0,51.5,U,2.0,34910.8,0.0,4.0,control
5145328,5.0,71.0,38.0,U,3.0,51180.3,4.0,7.0,control
6189931,6.0,81.0,67.0,F,2.0,47747.76,1.0,4.0,control
5775585,7.0,90.0,68.0,U,2.0,326149.01,6.0,9.0,control
6662664,12.0,148.0,44.0,F,3.0,380142.8,6.0,9.0,control
8155111,13.0,161.0,55.5,F,2.0,82588.68,0.0,3.0,control
2537673,8.0,97.0,70.0,U,2.0,28828.73,3.0,6.0,control
9544519,11.0,143.0,32.0,M,2.0,70197.91,3.0,6.0,control
4385567,6.0,79.0,56.0,U,2.0,281704.5,2.0,5.0,control
8370386,7.0,95.0,55.5,U,2.0,147664.43,1.0,4.0,control
8526245,14.0,179.0,54.0,F,2.0,31197.01,0.0,3.0,control
8546973,4.0,57.0,70.0,M,2.0,172477.65999999997,0.0,3.0,control
7298826,14.0,179.0,34.5,M,2.0,32485.07,1.0,4.0,control
1580339,6.0,82.0,24.5,U,2.0,55239.75,5.0,8.0,control
8967301,21.0,259.0,28.0,M,2.0,189579.9,3.0,6.0,control
4857578,12.0,147.0,56.5,F,2.0,176042.39,0.0,3.0,control
9060007,23.0,281.0,55.5,F,2.0,60668.09,3.0,6.0,control
5308678,19.0,234.0,41.0,M,2.0,42749.25,3.0,6.0,control
9660731,16.0,196.0,42.5,F,4.0,358154.94,6.0,9.0,control
1777437,8.0,106.0,32.5,F,3.0,32510.21,6.0,9.0,control
3339759,5.0,60.0,54.0,U,2.0,27883.11,1.0,4.0,control
7657707,9.0,116.0,26.0,F,2.0,29515.42,2.0,5.0,control
4266091,6.0,82.0,64.0,U,2.0,32268.13,0.0,3.0,control
6128683,10.0,121.0,24.5,F,2.0,36101.71,4.0,7.0,control
9230591,7.0,84.0,25.0,U,3.0,43394.64,3.0,6.0,control
3478270,5.0,61.0,64.0,U,2.0,244555.79,0.0,3.0,control
5249755,10.0,122.0,41.0,F,2.0,83184.83,1.0,4.0,control
3469294,4.0,57.0,26.0,U,3.0,64605.53,6.0,9.0,control
708289,10.0,123.0,40.0,M,2.0,122494.27,6.0,9.0,control
7838471,4.0,58.0,33.5,U,2.0,43199.38,6.0,9.0,control
3950663,5.0,71.0,59.0,U,3.0,150858.16,6.0,9.0,control
2208787,5.0,70.0,19.0,U,2.0,26820.4,1.0,4.0,control
6577754,13.0,167.0,71.0,M,2.0,77873.31,6.0,9.0,control
5321764,12.0,154.0,32.0,M,4.0,184845.16,6.0,9.0,control
3630199,23.0,276.0,45.0,F,2.0,64379.06,6.0,9.0,control
3685926,17.0,208.0,23.5,M,3.0,73553.76999999999,4.0,7.0,control
5929228,13.0,160.0,32.5,M,4.0,124202.73,1.0,4.0,control
3043895,12.0,150.0,60.5,M,2.0,203847.44,6.0,9.0,control
6112751,4.0,59.0,23.5,U,2.0,30957.39,1.0,4.0,control
5919500,9.0,108.0,33.5,F,2.0,29227.23,6.0,9.0,control
2544619,7.0,89.0,59.0,U,2.0,43997.1,4.0,7.0,control
4096272,6.0,72.0,27.0,U,2.0,33844.49,1.0,4.0,control
244897,13.0,159.0,69.0,F,2.0,66566.07,5.0,8.0,control
2458943,6.0,78.0,20.5,U,2.0,33272.7,4.0,7.0,control
3209119,12.0,152.0,39.0,M,2.0,27627.93,1.0,4.0,control
2447461,5.0,70.0,24.0,U,2.0,131379.03,5.0,8.0,control
1393303,5.0,70.0,31.5,U,2.0,30721.48,0.0,3.0,control
4965716,6.0,74.0,58.0,U,2.0,47641.74,0.0,3.0,control
3599122,4.0,59.0,71.5,F,2.0,60653.04,5.0,8.0,control
7264487,4.0,59.0,48.5,U,2.0,115858.81,0.0,3.0,control
4449850,16.0,194.0,74.0,F,2.0,105305.25,3.0,6.0,control
2683014,35.0,425.0,59.0,F,2.0,61776.71,1.0,4.0,control
3910459,16.0,196.0,37.5,M,2.0,33065.35,6.0,9.0,control
1099280,15.0,182.0,25.0,F,2.0,30304.73,0.0,3.0,control
4647155,7.0,87.0,32.5,U,3.0,70194.37,5.0,8.0,control
1606396,7.0,85.0,24.5,U,2.0,45513.35,6.0,9.0,control
4463288,12.0,150.0,48.5,M,2.0,79109.48,4.0,7.0,control
9171380,6.0,81.0,24.0,F,3.0,37851.51,5.0,8.0,control
6705039,11.0,142.0,33.0,F,3.0,49118.95,3.0,6.0,control
4296791,20.0,242.0,74.0,M,2.0,40968.15,1.0,4.0,control
2911975,26.0,314.0,52.5,F,5.0,595526.4500000001,3.0,6.0,control
7080124,7.0,86.0,33.5,U,2.0,37535.12,2.0,5.0,control
4061506,6.0,73.0,18.5,U,2.0,33067.43,2.0,5.0,control
6768081,14.0,174.0,59.5,F,2.0,53243.77,2.0,5.0,control
3278886,10.0,130.0,41.0,F,2.0,109182.28,6.0,9.0,control
9520090,21.0,254.0,53.5,M,3.0,101085.95,6.0,9.0,control
8492978,13.0,156.0,43.0,M,4.0,322213.78,1.0,4.0,control
1367239,16.0,193.0,70.0,U,2.0,73017.94,6.0,9.0,control
653514,8.0,107.0,63.0,F,2.0,44492.72,3.0,6.0,control
2045369,34.0,418.0,61.5,F,3.0,71486.82,4.0,7.0,control
5568328,5.0,70.0,36.5,U,2.0,38211.77,1.0,4.0,control
2102280,10.0,124.0,41.0,F,5.0,652907.79,4.0,7.0,control
2551192,5.0,66.0,72.0,U,2.0,132519.28,6.0,9.0,control
1050966,16.0,193.0,52.5,M,2.0,183141.42,1.0,4.0,control
53990,9.0,119.0,66.0,M,2.0,39756.46,4.0,7.0,control
2609275,5.0,65.0,54.0,U,2.0,680814.4500000001,2.0,5.0,control
3495158,6.0,79.0,36.5,U,3.0,36781.91,6.0,9.0,control
6199461,11.0,133.0,45.5,M,2.0,63396.92,1.0,4.0,control
1758289,7.0,95.0,30.0,M,3.0,90186.43,6.0,9.0,control
7787684,4.0,58.0,43.5,U,2.0,39626.15,3.0,6.0,control
9077544,15.0,189.0,39.5,F,2.0,26956.14,2.0,5.0,control
5925028,21.0,254.0,35.0,M,2.0,182106.15,1.0,4.0,control
9824309,17.0,214.0,36.5,F,3.0,246774.42,6.0,9.0,control
2428657,21.0,262.0,31.0,M,2.0,59351.58,6.0,9.0,control
9776532,5.0,64.0,62.0,F,2.0,185936.36,5.0,8.0,control
7875730,4.0,59.0,44.5,U,2.0,29837.22,0.0,3.0,control
8981322,9.0,119.0,31.0,M,3.0,230322.9,2.0,5.0,control
5521684,19.0,239.0,50.0,F,2.0,31146.76,3.0,6.0,control
8765364,14.0,173.0,71.0,F,2.0,254253.15,4.0,7.0,control
1690668,15.0,182.0,34.0,F,2.0,33121.98,3.0,6.0,control
6515101,15.0,191.0,40.5,M,2.0,50148.05,1.0,4.0,control
8829608,16.0,192.0,58.0,M,3.0,638185.61,6.0,9.0,control
4715657,16.0,202.0,42.5,M,2.0,96253.08,0.0,3.0,control
8081171,6.0,82.0,54.5,U,2.0,31543.93,1.0,4.0,control
5553633,5.0,61.0,31.0,U,2.0,32250.08,1.0,4.0,control
8512553,4.0,59.0,46.5,U,2.0,40850.25,3.0,6.0,control
5857593,12.0,155.0,71.5,M,2.0,107678.07,4.0,7.0,control
8661548,8.0,104.0,37.0,F,2.0,61174.83,6.0,9.0,control
